source_record_id,category,normalization_status,resume_excerpt,top_occ_candidates,top_skill_candidates,occupation_esco_id,skill_esco_id,annotator_notes
12059610,APPAREL,success,"SHOE DEPT. LEAD SUPERVISOR Accomplishments KELLERMEYER BERGENSONS SERVICES, M aumee, OH. Crew Member, Aug 2012 ­ Oct 2013 Service, clean, or supply restrooms. Gather and empty trash. Clean building floors by sweeping, mopping, scrubbing, or vacuuming. Follow procedures for the use of chemical cleaners and power equipment to prevent damage to floors and fixtures. Mix water and detergents or acids in containers to prepare cleaning solutions, according to specifications. Notify managers concerning ","1:oil refinery control room operator [http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116] (fuzzy,0.9200)","1:blueprints [http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7] (exact,1.0000) || 2:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 3:operate cash register [http://data.europa.eu/esco/skill/0cb013af-6dd9-4fb2-b34e-63dda1a5cf82] (fuzzy,0.9200) || 4:train employees in mine safety [http://data.europa.eu/esco/skill/4e4a9605-66d5-4e47-b591-bdc2d0fbdba1] (fuzzy,0.9200) || 5:identify training needs [http://data.europa.eu/esco/skill/4dafe480-f2ae-46b5-bd5e-8d4e538f50c7] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7;http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,
12122372,APPAREL,success,"OFFICE MANAGER Highlights Microsoft Office Social Media Marketing: Facebook, Instagram & Pinterest Critical Thinking & Problem Solving Skills Detailed & Organized Type 53 words per minute Written & Verbal Communication Leadership & Team Development Project Management Experience 01/2004 to 10/2016 Office Manager Company Name － City , State Career Center. Verified, edited and approved job postings. Assisted employers with technical problems and job posting as needed. Managed main desk including mo","1:office manager [http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69] (exact,1.0000) || 2:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (alt_label,0.9800) || 3:secretary [http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba] (fuzzy,0.9800) || 4:sales manager [http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c] (alt_label,0.9650) || 5:commercial sales representative [http://data.europa.eu/esco/occupation/14031d4a-6e99-442f-b4fe-18262b6432b2] (fuzzy,0.9200) || 6:merchandiser [http://data.europa.eu/esco/occupation/f1fcad3b-fdf0-444a-81b0-e50e96f8966a] (fuzzy,0.9200)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:market research [http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6] (exact,1.0000) || 3:project management [http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388] (exact,1.0000) || 4:market analysis [http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a] (alt_label,0.9500) || 5:project commissioning [http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88] (alt_label,0.9500) || 6:Visual Basic [http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413] (alt_label,0.9500) || 7:team building [http://data.europa.eu/esco/skill/eab3bafa-eebb-47bf-85ce-e336c5019108] (alt_label,0.9500) || 8:think critically [http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9] (fuzzy,0.9200) || 9:use clinical reasoning [http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5] (fuzzy,0.9200) || 10:develop footwear and leather goods marketing plans [http://data.europa.eu/esco/skill/9d74924b-bb58-4998-9112-19da9238687b] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6,
12251115,CONSULTANT,success,"CONSULTANT Executive Profile Over 5 years experience in the marijuana industry. Managing and assisting in building up a marijuana business to a multi million dollar, multi company operation. Solid management experience and strong knowledge in operations of Dispensary (Retail), OPC (Grow), and MIP (Manufacturing). CO State industry (Key badge) since 8/2011 (M03625) Skill Highlights Personal and professional integrity Extensive knowledge of marijuana Staff management and HR experience strains, mar","1:gambling manager [http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809] (alt_label,0.9800) || 2:healthcare institution manager [http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa] (alt_label,0.9650) || 3:business manager [http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7] (alt_label,0.9650) || 4:lottery manager [http://data.europa.eu/esco/occupation/49ca9fe4-4513-4657-b27f-eaad11e6158a] (alt_label,0.9500) || 5:public health policy officer [http://data.europa.eu/esco/occupation/d4d6842b-27f0-4222-85db-c542acf6d434] (alt_label,0.9500)","1:operations management [http://data.europa.eu/esco/skill/2d140a3a-45a6-4248-80dd-b3760ebc9cc6] (exact,1.0000) || 2:train employees [http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e] (alt_label,0.9500) || 3:human resource management [http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba] (alt_label,0.9500) || 4:provide staff training in warehouse management [http://data.europa.eu/esco/skill/7ace7312-2775-4bfc-9705-3416a9f7b35b] (fuzzy,0.9200) || 5:coordinate transport staff training [http://data.europa.eu/esco/skill/dd3518ef-691b-4f98-8fe1-52b79edd4b25] (fuzzy,0.9200) || 6:treat pain for veterinary patients [http://data.europa.eu/esco/skill/da179276-69c8-47bc-a925-215bd7830179] (fuzzy,0.9200) || 7:supervise dental staff [http://data.europa.eu/esco/skill/7718ad50-18ab-45a6-9eda-91e7634e3b4b] (fuzzy,0.9200) || 8:parking regulations [http://data.europa.eu/esco/skill/656ae836-2075-459f-8967-03706d4ac2bb] (fuzzy,0.8364) || 9:ensure aircraft compliance with regulation [http://data.europa.eu/esco/skill/be566f3e-6c21-4799-a7d0-fa4abbcb71cd] (fuzzy,0.8178)",http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809,http://data.europa.eu/esco/skill/2d140a3a-45a6-4248-80dd-b3760ebc9cc6;http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,
12315079,HEALTHCARE,success,"DIRECTOR OF NATIONAL SALES- US. HEALTHCARE Executive Profile SALES AND BUSINESS DEVELOPMENT EXECUTIVE Successful in sales management and business development at the local, regional, and national levels. Hands-on manager with highly developed negotiation skills. Provide sound budgeting, financial, and forecasting management. Creative problem solver who drives revenue, resolves conflict, and consistently exceeds sales goals. Skill Highlights Leadership/communication skills Business operations orga","1:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (alt_label,0.9500) || 2:video and motion picture director [http://data.europa.eu/esco/occupation/1a7fb683-6544-4442-b54c-ec72ef468ff0] (fuzzy,0.9200) || 3:sport facility manager [http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2] (fuzzy,0.9200)","1:market research [http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6] (fuzzy,0.9200) || 2:market analysis [http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a] (fuzzy,0.9200) || 3:negotiate compromises [http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74] (fuzzy,0.8921)",http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6;http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a,
12674307,DESIGNER,success,"SET DESIGNER Summary Visual Merchandiser committed to staying current on market trends and consumer interests. Collaborates with management to create the best product plans and boost sales revenue, while delivering exceptional customer experience. Experience Set Designer Jan 2014 to Current Company Name - City , State Create Concept and craft sets to be used on T.V. Commercials, websites, newspaper advertisements, brochures and company magazine Select furniture, accessories, draperies, wall art,","1:set designer [http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73] (exact,1.0000) || 2:visual merchandiser [http://data.europa.eu/esco/occupation/35eb0aa6-b40d-449d-9390-719be8912277] (exact,1.0000) || 3:art director [http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b] (alt_label,0.9500)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200) || 3:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (fuzzy,0.9200) || 4:use spreadsheets software [http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,
12920612,PUBLIC-RELATIONS,success,"PUBLIC RELATIONS MANAGER Summary I am a seasoned professional with 30 years of experience in communications, public relations, event planning and media relations. I have extensive knowledge of marketing campaigns, sales, messaging, and dissemination techniques and methods. I am an award-winning writer and editor with multimedia production experience who communicates effectively with target audiences through strategic brand management and PR campaigns. Core Competencies Project management Sound j","1:public relations manager [http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2] (exact,1.0000) || 2:communication manager [http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b] (alt_label,0.9650) || 3:writer [http://data.europa.eu/esco/occupation/b06a1dde-e5a1-4219-9491-2bedd0282e4b] (fuzzy,0.9200) || 4:product development manager [http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0] (fuzzy,0.8587) || 5:product development engineering technician [http://data.europa.eu/esco/occupation/42381741-f3a7-4b26-b35c-da6fad9f1cfd] (fuzzy,0.8587)","1:graphic design [http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b] (exact,1.0000) || 2:public relations [http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063] (exact,1.0000) || 3:journalism [http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b] (alt_label,0.9500) || 4:advise guests on menus for special events [http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494] (fuzzy,0.9200) || 5:arrange special events [http://data.europa.eu/esco/skill/aea9e7b9-53a3-4f03-9d9c-4ef6c383403a] (fuzzy,0.9200) || 6:visual flight rules [http://data.europa.eu/esco/skill/0a14bbb7-6f92-4fb1-8f87-a5353b662e1b] (fuzzy,0.8050)",http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b;http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063,
12938389,FITNESS,failed,"O SITE LEAD/PROCESS ANALYST Summary I am seeking a position that challenges my current experience and grants the opportunity to make a measurable impact. Much of my experience is transferable, specifically in the areas of business strategic planning, process development, problem resolution, customer service, attention to detail. I also look forward to further developing my skills and talents within the contest of the organization. I am a strong planner and problem solver, who readily and easily ",,,,,
13477922,INFORMATION-TECHNOLOGY,success,INFORMATION TECHNOLOGY SPECIALIST Professional Profile To continue work in the Information Technology field while developing my skills in Information Systems and Networking. Experience Information Technology Specialist April 2015 to Current Company Name Set up and maintained the network infrastructure both wired and wireless configuration. Setup and maintained all user's computers including hardware and software. Set up and assisted users with their e-mail accounts. I maintained security on our ,"1:ICT network administrator [http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95] (fuzzy,0.9350) || 2:ICT teacher secondary school [http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334] (fuzzy,0.9200) || 3:cyber incident responder [http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4] (fuzzy,0.9200) || 4:computer hardware repair technician [http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972] (fuzzy,0.9200) || 5:ICT system administrator [http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300] (fuzzy,0.9200)","1:consultation [http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9] (exact,1.0000) || 2:distributed directory information services [http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928] (alt_label,0.9500) || 3:electrical equipment components [http://data.europa.eu/esco/skill/e5ad0cce-e3d5-4c60-8504-5d1c7e3b55b9] (alt_label,0.9500) || 4:Cisco [http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a] (fuzzy,0.9200) || 5:design building envelope systems [http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2] (fuzzy,0.9200) || 6:design geothermal energy systems [http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9;http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,
13520837,HR,success,"HR REPRESENTATIVE Summary A motivated business partner who communicates and collaborates effectively with all levels of personnel by relying on outstanding interpersonal and customer service skills, excellent sense of urgency and time management skills and taking pride in delivering high quality work. Highlights provide a high level of service to both internal and external clients and candidates possess excellent communication skills an organizational guru communication skills, have the ability ","1:human resources officer [http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb] (alt_label,0.9800) || 2:typist [http://data.europa.eu/esco/occupation/22f86890-f68b-402f-a711-3e6df4913271] (alt_label,0.9500) || 3:human resources assistant [http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd] (fuzzy,0.9500) || 4:talent acquisition manager [http://data.europa.eu/esco/occupation/a6e8a6bf-9209-4d19-a131-a8b6431e0f75] (fuzzy,0.9500)","1:customer service [http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc] (exact,1.0000) || 2:human resource management [http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba] (alt_label,0.9500) || 3:supervise data entry [http://data.europa.eu/esco/skill/f399a9c1-be41-4117-bf86-a64b503c4cfd] (fuzzy,0.9200) || 4:maintain data entry requirements [http://data.europa.eu/esco/skill/88564d2d-2dc9-4789-864a-f9cb73f389ec] (fuzzy,0.9200) || 5:make time-critical decisions [http://data.europa.eu/esco/skill/875217fb-fe22-4c2c-adf4-b57f2052626a] (fuzzy,0.9200) || 6:consider economic criteria in decision making [http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31] (fuzzy,0.9200) || 7:identify necessary human resources [http://data.europa.eu/esco/skill/b22e46d7-1c5f-4837-943f-7f75531acc26] (fuzzy,0.9200) || 8:accurately estimate work hours [http://data.europa.eu/esco/skill/bd556223-d9af-434b-a6bf-e70fa3ed3d12] (fuzzy,0.9200) || 9:car controls [http://data.europa.eu/esco/skill/1b1c2d44-c487-4121-a2ed-dcda651f4d59] (fuzzy,0.8096)",http://data.europa.eu/esco/occupation/d3e32e5e-7f24-48e3-b939-e4f800eb62fb,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc;http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,
13586069,CONSULTANT,success,"CONSULTANT Education and Training Master of Health Administration 2015 University of Missouri － City , State Master of Science , Health Informatics and Bioinformatics 2015 University of Missouri － City , State Health Informatics and Bioinformatics Bachelor of Science , Business Administration - Marketing 2011 University of Missouri － City , State Business Administration - Marketing Skills Healthcare Analytics (4 years), Physician Engagement (2 years), Project Management (4 years), Consulting 2 y","1:business analyst [http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed] (exact,1.0000) || 2:marketing manager [http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c] (exact,1.0000) || 3:business economics researcher [http://data.europa.eu/esco/occupation/12ff7f9c-c5b5-4d4a-b585-c350dd1400eb] (alt_label,0.9650) || 4:financial analyst [http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c] (fuzzy,0.9200)","1:business intelligence [http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c] (exact,1.0000) || 2:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 3:financial analysis [http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1] (exact,1.0000) || 4:healthcare analytics [http://data.europa.eu/esco/skill/a1eef0f4-133f-464a-a8f1-68fe3e8cc1b4] (fuzzy,0.9200) || 5:project commissioning [http://data.europa.eu/esco/skill/4ca91852-c534-4b98-ab1c-59a126534c88] (fuzzy,0.9200) || 6:project management [http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388] (fuzzy,0.9200) || 7:machine learning [http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43] (fuzzy,0.9200) || 8:SQL [http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742] (fuzzy,0.9200) || 9:database management systems [http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f] (fuzzy,0.9200) || 10:think creatively [http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c;http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576,
13593241,ADVOCATE,success,"SCHOOL SUCCESS ADVOCATE Accomplishments YMCA Camp Orkila (Orcas Island, WA) Adventure Team Facilitator, 2011 Facilitated all of the Low and High Challenge Course elements, many group 'initiatives,' the rock climbing wall, and the BMX course at camp; planned activities to encourage personal growth; and led extensive training in team building. Leadership: completed a 5-day intensive training facilitated by Synergo on challenge course facilitation; facilitated team-building activities; pushed youth","1:lawyer [http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53] (alt_label,0.9500) || 2:justice of the peace [http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9] (alt_label,0.9500) || 3:tutor [http://data.europa.eu/esco/occupation/59bce29f-5c8b-47cf-bfd4-6ec003f5323a] (fuzzy,0.9200)","1:database [http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576] (exact,1.0000) || 2:Spanish [http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7] (exact,1.0000) || 3:instruct others [http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b] (alt_label,0.9500) || 4:think critically [http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9] (fuzzy,0.9200) || 5:use clinical reasoning [http://data.europa.eu/esco/skill/87a708d8-a14d-42ce-8f03-c8a199f999d5] (fuzzy,0.9200) || 6:advise guests on menus for special events [http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494] (fuzzy,0.9200) || 7:arrange special events [http://data.europa.eu/esco/skill/aea9e7b9-53a3-4f03-9d9c-4ef6c383403a] (fuzzy,0.9200) || 8:solve problems [http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576;http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7,
13807808,APPAREL,partial,"ASSOCIATE MANAGER OF DESIGN 𝐖: michellehong.squarespace.com Work History Company Name - Designer City , State 03/2019 - Current • Private label cad illustrations for a manufacturer who produces for Stitchfix • 19 piece (FW' 19) sweater collection for La Mamba Apparel (Vendor sells to Urban Outfitter and Dillards) • 3 month term(about 120 pieces) completing light sweaters, outerwear, tops, dresses, jumpsuit, and bottom designs for Spr/Smr '20 (Cozy Co Apparel- domestic manufacturer) • 25 piece in",,"1:think creatively [http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41] (fuzzy,0.9200)",,http://data.europa.eu/esco/skill/c624c6a3-b0ba-4a31-a296-0d433fe47e41,
13855004,TEACHER,success,"TEACHER Professional Summary To be enthusiastic, highly motivated and dedicated to instilling in children the passion to become life-long learners through obtaining the position of the Enrichment Specialist at Perry Hill School. Skills Microsoft Office, Microsoft Windows XP Professional (Word, Excel, PowerPoint, Publisher), Internet Browsers, Learning Google Chrome & Applications, Infinite Campus Work History August 2010 - Current Teacher | Company Name | City , State Executed lesson plans and e","1:politics lecturer [http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233] (alt_label,0.9500)","1:mathematics [http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2] (exact,1.0000) || 2:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200) || 3:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (fuzzy,0.9200) || 4:literature [http://data.europa.eu/esco/skill/0ab9d433-10e5-4683-ae54-4687179a5259] (fuzzy,0.9200)",http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2;http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,
13888506,BUSINESS-DEVELOPMENT,success,"BUSINESS DEVELOPMENT MANAGER Summary Entrepreneur and sales professional recognized by the Prince George's Chamber of Commerce and non-profit organizations as a leader in developing strategic partnerships to acquire business growth. Professional Experience Company Name City , State Business Development Manager 01/2006 to Current Information technology enterprise business operator that demonstrated profitable annual revenue. Researcher and statical analyst that increased financial growth 15% each","1:bank manager [http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce] (fuzzy,0.9200) || 2:business analyst [http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed] (fuzzy,0.9200) || 3:sales account manager [http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d] (fuzzy,0.9200) || 4:business manager [http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7] (fuzzy,0.9200)","1:public relations [http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063] (fuzzy,0.9200) || 2:desktop publishing [http://data.europa.eu/esco/skill/c46cf6f9-8b1e-44b9-a529-f5774c9167dd] (fuzzy,0.9200) || 3:use spreadsheets software [http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be] (fuzzy,0.8261) || 4:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.8178)",http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063;http://data.europa.eu/esco/skill/c46cf6f9-8b1e-44b9-a529-f5774c9167dd,
13915715,PUBLIC-RELATIONS,success,"ASSISTANT COMPANY SECRETARY Summary Reliable Legal Secretary successful at maintaining complex docket systems, tracking deadlines and coordinating depositions. Organized Legal Secretary adept at managing multiple high priority tasks. Expert in preparing legal documents such as briefs, motions and subpoenas. Highlights Microsoft Office - MS Words, Power Point, Excel, Access, Publisher SPSS 16.0 Interpersonal Skills Experience Assistant Company Secretary Apr 2016 to Current Company Name － City , S","1:secretary [http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba] (fuzzy,0.9800) || 2:receptionist [http://data.europa.eu/esco/occupation/f7b04542-d8c7-42db-8475-e63b507cce82] (fuzzy,0.9500) || 3:executive assistant [http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44] (fuzzy,0.8580)","1:public relations [http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063] (exact,1.0000) || 2:use microsoft office [http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535] (fuzzy,0.9200) || 3:Microsoft Access [http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e] (fuzzy,0.9200) || 4:use word processing software [http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330] (fuzzy,0.8050)",http://data.europa.eu/esco/occupation/5ac377d2-e1d0-4911-a299-b4ef2782a0ba,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063;http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535,
